Player_ID,Game_ID,Point
1628470,41900312,3
1629008,41900312,15
1628420,41900312,9
203486,41900312,2
1628408,41900312,3
1628966,41900312,0
1629626,41900312,0
203584,41900312,0
2544,41900312,26
203076,41900312,31
201580,41900312,3
203484,41900312,11
1628398,41900312,8
200765,41900312,3
1627936,41900312,9
202693,41900312,0
2730,41900312,3
1626188,41900312,0
201162,41900312,0
1627759,41900303,26
1628369,41900303,25
1628464,41900303,8
203935,41900303,20
202689,41900303,21
202330,41900303,6
202683,41900303,4
202954,41900303,2
1629684,41900303,5
1629035,41900303,0
1629750,41900303,0
1628400,41900303,0
1629057,41900303,0
202710,41900303,17
203109,41900303,10
1628389,41900303,27
1629130,41900303,13
201609,41900303,11
1629639,41900303,22
203482,41900303,3
2738,41900303,0
1627884,41900303,3
1629134,41900303,0
2617,41900303,0
203524,41900303,0
203086,41900303,0
203924,41900311,9
200794,41900311,5
203999,41900311,21
203914,41900311,5
1627750,41900311,21
1628420,41900311,8
1628470,41900311,6
1629008,41900311,14
203486,41900311,9
1628408,41900311,6
203584,41900311,8
1629626,41900311,2
1628966,41900311,0
203076,41900311,37
201580,41900311,0
201980,41900311,8
203484,41900311,18
1628398,41900311,11
1627936,41900311,5
200765,41900311,7
202693,41900311,9
2730,41900311,13
201162,41900311,0
1626188,41900311,0
202710,41900302,14
203109,41900302,12
1628389,41900302,21
1629130,41900302,18
201609,41900302,25
1629639,41900302,11
203482,41900302,5
2738,41900302,0
1629134,41900302,0
1627884,41900302,0
2617,41900302,0
203524,41900302,0
203086,41900302,0
1627759,41900302,21
1628369,41900302,21
1628464,41900302,6
203935,41900302,14
202689,41900302,23
202683,41900302,9
1629641,41900302,0
1628400,41900302,0
202954,41900302,7
1629684,41900302,0
1629035,41900302,0
1629682,41900302,0
1629057,41900302,0
202710,41900301,20
203109,41900301,22
1628389,41900301,18
1629130,41900301,6
201609,41900301,29
1629639,41900301,12
1629134,41900301,3
2738,41900301,3
203482,41900301,4
1627884,41900301,0
2617,41900301,0
203524,41900301,0
203086,41900301,0
1627759,41900301,17
1628369,41900301,30
1628464,41900301,4
203935,41900301,26
202689,41900301,19
1629057,41900301,2
1628400,41900301,2
202954,41900301,11
1629684,41900301,3
202683,41900301,0
1629035,41900301,0
1629641,41900301,0
1629682,41900301,0
203924,41900237,14
200794,41900237,6
203999,41900237,16
203914,41900237,14
1627750,41900237,40
1628470,41900237,6
1629008,41900237,2
1628420,41900237,5
203486,41900237,1
1628966,41900237,0
1628408,41900237,0
203584,41900237,0
1629626,41900237,0
202695,41900237,14
202694,41900237,7
1627826,41900237,6
202331,41900237,10
201976,41900237,11
1629013,41900237,3
1626149,41900237,20
101150,41900237,7
203210,41900237,11
202704,41900237,0
1629611,41900237,0
203585,41900237,0
202695,41900236,25
202694,41900236,5
1627826,41900236,2
202331,41900236,33
201976,41900236,2
1629013,41900236,1
101150,41900236,14
203210,41900236,11
1626149,41900236,5
202704,41900236,0
1629611,41900236,0
202335,41900236,0
203924,41900236,4
200794,41900236,6
203999,41900236,34
203914,41900236,16
1627750,41900236,21
1629008,41900236,13
1628470,41900236,7
1628420,41900236,10
203486,41900236,0
1628408,41900236,0
1628966,41900236,0
1629626,41900236,0
203584,41900236,0
200782,41900225,8
203496,41900225,5
201935,41900225,30
201566,41900225,10
201145,41900225,13
203085,41900225,9
203463,41900225,9
1629598,41900225,7
1626187,41900225,0
203998,41900225,0
2544,41900225,29
203076,41900225,13
202693,41900225,16
201980,41900225,14
203484,41900225,10
1628398,41900225,17
200765,41900225,3
1627936,41900225,5
1629659,41900225,9
201162,41900225,0
2730,41900225,3
201580,41900225,0
203924,41900235,10
200794,41900235,17
203999,41900235,22
203914,41900235,7
1627750,41900235,26
1629008,41900235,7
1628470,41900235,4
203486,41900235,6
1628420,41900235,12
1628966,41900235,0
203584,41900235,0
1628408,41900235,0
202695,41900235,36
202694,41900235,12
1627826,41900235,5
202331,41900235,26
201976,41900235,10
1629013,41900235,3
101150,41900235,4
203210,41900235,3
1626149,41900235,6
1629611,41900235,0
202704,41900235,0
202335,41900235,0
1628369,41900217,29
1627759,41900217,21
1628464,41900217,5
203935,41900217,16
202689,41900217,14
1629057,41900217,4
202954,41900217,0
1628400,41900217,3
1629684,41900217,0
1629035,41900217,0
202683,41900217,0
1629641,41900217,0
1629682,41900217,0
1628384,41900217,4
1627783,41900217,13
201188,41900217,6
1627832,41900217,20
200768,41900217,16
1626181,41900217,11
201586,41900217,14
1629744,41900217,3
1628449,41900217,0
1629056,41900217,0
1626169,41900217,0
1626259,41900217,0
2544,41900224,16
203076,41900224,29
202693,41900224,9
201980,41900224,10
203484,41900224,10
1628398,41900224,4
200765,41900224,11
1627936,41900224,16
1629659,41900224,5
2730,41900224,0
201580,41900224,0
201569,41900224,19
200782,41900224,0
203496,41900224,3
201935,41900224,21
201566,41900224,25
203463,41900224,9
201145,41900224,9
203085,41900224,14
201960,41900224,0
2199,41900224,0
1626187,41900224,0
1628384,41900216,13
1627783,41900216,12
201188,41900216,8
1627832,41900216,21
200768,41900216,33
1626181,41900216,23
201586,41900216,13
1629744,41900216,2
1628449,41900216,0
1629056,41900216,0
1626178,41900216,0
1626169,41900216,0
1628369,41900216,29
1627759,41900216,31
1628464,41900216,18
203935,41900216,23
202689,41900216,5
202954,41900216,6
1629057,41900216,4
1629684,41900216,6
1629035,41900216,0
202683,41900216,0
1629641,41900216,0
1629682,41900216,0
202695,41900234,30
202694,41900234,11
1627826,41900234,11
202331,41900234,10
201976,41900234,2
1629013,41900234,4
101150,41900234,12
203210,41900234,1
1626149,41900234,15
202704,41900234,0
1629611,41900234,0
202335,41900234,0
203924,41900234,7
200794,41900234,3
203999,41900234,26
203914,41900234,10
1627750,41900234,18
1628420,41900234,5
1628470,41900234,1
1629008,41900234,15
203486,41900234,0
1628408,41900234,0
1628966,41900234,0
1629626,41900234,0
203584,41900234,0
202710,41900205,17
203109,41900205,16
1628389,41900205,13
1629130,41900205,2
201609,41900205,17
1629639,41900205,14
2738,41900205,6
1629134,41900205,6
203482,41900205,12
2617,41900205,0
203524,41900205,0
1627884,41900205,0
203086,41900205,0
202083,41900205,11
203114,41900205,23
201572,41900205,15
202339,41900205,9
201588,41900205,2
1626192,41900205,3
101107,41900205,11
2594,41900205,3
1628425,41900205,0
101141,41900205,0
201577,41900205,0
1628391,41900205,0
2544,41900223,36
203076,41900223,26
201580,41900223,0
201980,41900223,2
203484,41900223,6
200765,41900223,21
1627936,41900223,5
202693,41900223,2
201162,41900223,0
1629659,41900223,0
2730,41900223,0
201569,41900223,10
200782,41900223,3
203496,41900223,10
201935,41900223,33
201566,41900223,30
201145,41900223,16
203085,41900223,0
203463,41900223,0
203998,41900223,0
201960,41900223,0
1629598,41900223,0
1626187,41900223,0
1628369,41900215,18
1627759,41900215,27
1628464,41900215,15
203935,41900215,12
202689,41900215,21
202954,41900215,15
1628400,41900215,0
1629057,41900215,0
1629684,41900215,3
1629641,41900215,0
1629035,41900215,0
202683,41900215,0
1629682,41900215,0
1628384,41900215,7
1627783,41900215,10
201188,41900215,0
1627832,41900215,18
200768,41900215,10
1626181,41900215,16
201586,41900215,7
1628449,41900215,3
1629744,41900215,10
1629056,41900215,2
1626178,41900215,4
1626169,41900215,2
1626259,41900215,0
202695,41900233,23
202694,41900233,12
1627826,41900233,8
202331,41900233,32
201976,41900233,7
203210,41900233,7
101150,41900233,10
1626149,41900233,11
202704,41900233,0
1629013,41900233,3
1629611,41900233,0
203585,41900233,0
202335,41900233,0
203924,41900233,11
200794,41900233,11
203999,41900233,32
203914,41900233,10
1627750,41900233,14
1628420,41900233,9
1628470,41900233,0
1629008,41900233,18
203486,41900233,2
1628966,41900233,0
1629626,41900233,0
203584,41900233,0
1628408,41900233,0
203114,41900204,36
203507,41900204,19
201572,41900204,14
202083,41900204,3
202339,41900204,14
201588,41900204,12
101107,41900204,5
1628978,41900204,10
2594,41900204,3
1626192,41900204,2
1628425,41900204,0
101141,41900204,0
1628391,41900204,0
202710,41900204,17
203109,41900204,18
1628389,41900204,26
1629130,41900204,20
2738,41900204,0
1629639,41900204,11
203482,41900204,3
1629134,41900204,3
1627884,41900204,0
2617,41900204,0
203524,41900204,0
203086,41900204,0
201569,41900222,24
200782,41900222,18
203496,41900222,17
201566,41900222,10
201145,41900222,0
1627863,41900222,13
203085,41900222,0
203463,41900222,0
201960,41900222,0
2199,41900222,0
1626187,41900222,0
2544,41900222,28
203076,41900222,34
201580,41900222,0
201980,41900222,9
203484,41900222,5
1628398,41900222,13
200765,41900222,10
1627936,41900222,2
202693,41900222,16
203079,41900222,0
201162,41900222,0
2730,41900222,0
1628384,41900214,11
1627783,41900214,23
201188,41900214,4
1627832,41900214,17
200768,41900214,22
201586,41900214,18
1626181,41900214,5
1629744,41900214,0
1628449,41900214,0
1629056,41900214,0
1626178,41900214,0
1626169,41900214,0
1626259,41900214,0
1628369,41900214,24
1627759,41900214,14
1628464,41900214,8
203935,41900214,8
202689,41900214,15
1629057,41900214,6
1629684,41900214,4
202954,41900214,7
1628400,41900214,7
1629035,41900214,0
202683,41900214,0
1629641,41900214,0
1629682,41900214,0
203924,41900232,5
200794,41900232,13
203999,41900232,26
203914,41900232,13
1627750,41900232,27
1628420,41900232,10
1628470,41900232,3
1629008,41900232,11
203486,41900232,2
1628966,41900232,0
1629626,41900232,0
203584,41900232,0
1628408,41900232,0
202695,41900232,13
202694,41900232,11
1627826,41900232,15
202331,41900232,22
201976,41900232,2
1629013,41900232,2
101150,41900232,13
1626149,41900232,10
202704,41900232,3
203210,41900232,10
1629611,41900232,0
203585,41900232,0
202335,41900232,0
203507,41900203,21
201572,41900203,22
202083,41900203,6
202339,41900203,8
201588,41900203,13
1628978,41900203,10
101107,41900203,2
2594,41900203,0
1626192,41900203,0
1628425,41900203,0
101141,41900203,0
1628412,41900203,0
202710,41900203,30
1628389,41900203,20
1629130,41900203,6
201609,41900203,15
203086,41900203,0
1629639,41900203,13
2738,41900203,6
1629134,41900203,2
1627884,41900203,6
2617,41900203,0
203524,41900203,0
200782,41900221,6
203496,41900221,6
201935,41900221,36
201566,41900221,24
1627863,41900221,0
201145,41900221,7
203463,41900221,0
203085,41900221,10
1626187,41900221,0
201960,41900221,0
2199,41900221,0
2544,41900221,20
203076,41900221,25
201580,41900221,4
201980,41900221,10
203484,41900221,5
1628398,41900221,8
200765,41900221,8
1627936,41900221,14
2730,41900221,1
202693,41900221,0
203079,41900221,2
201162,41900221,0
1628384,41900213,12
1627783,41900213,16
201188,41900213,10
1627832,41900213,25
200768,41900213,31
1626181,41900213,8
201586,41900213,2
1629744,41900213,0
1628449,41900213,0
1629056,41900213,0
1626178,41900213,0
1626169,41900213,0
1626259,41900213,0
1628369,41900213,15
1627759,41900213,19
1628464,41900213,9
203935,41900213,11
202689,41900213,29
1628400,41900213,3
1629057,41900213,3
202954,41900213,5
1629684,41900213,5
202683,41900213,4
1629605,41900213,0
1629035,41900213,0
1629641,41900213,0
203924,41900231,12
200794,41900231,13
203999,41900231,15
203914,41900231,5
1627750,41900231,12
1628470,41900231,6
1628420,41900231,12
1629008,41900231,5
203486,41900231,4
1628408,41900231,6
1628966,41900231,1
203584,41900231,2
1629626,41900231,4
202695,41900231,29
202694,41900231,18
1627826,41900231,4
202331,41900231,19
201976,41900231,8
1629013,41900231,4
101150,41900231,10
1626149,41900231,15
203210,41900231,7
202704,41900231,0
203585,41900231,2
202335,41900231,0
1629611,41900231,4
202710,41900202,13
203109,41900202,16
1628389,41900202,15
1629130,41900202,13
201609,41900202,23
203482,41900202,11
1629639,41900202,17
1629134,41900202,2
2738,41900202,4
1627884,41900202,2
2617,41900202,0
203524,41900202,0
203086,41900202,0
203114,41900202,23
203507,41900202,29
201572,41900202,16
202083,41900202,4
202339,41900202,16
1626192,41900202,2
101107,41900202,4
201588,41900202,14
1628978,41900202,0
2594,41900202,6
1628425,41900202,0
1628412,41900202,0
1628983,41900177,19
201568,41900177,4
203500,41900177,10
1629652,41900177,30
101108,41900177,19
203471,41900177,12
203457,41900177,2
1629647,41900177,6
1628977,41900177,0
1628390,41900177,0
203488,41900177,0
1627846,41900177,0
203460,41900177,0
201569,41900177,21
200782,41900177,5
203496,41900177,21
201935,41900177,17
201566,41900177,20
1627863,41900177,7
201145,41900177,13
203085,41900177,0
201960,41900177,0
2199,41900177,0
1626187,41900177,0
203463,41900177,0
1627759,41900212,16
1628369,41900212,34
1628464,41900212,3
203935,41900212,19
202689,41900212,17
1629057,41900212,11
1628400,41900212,0
202954,41900212,0
1629684,41900212,2
1629035,41900212,0
202683,41900212,0
1629641,41900212,0
1629738,41900212,0
1628384,41900212,20
1627783,41900212,17
201188,41900212,6
1627832,41900212,19
200768,41900212,16
1626181,41900212,4
201586,41900212,17
1629056,41900212,0
1628449,41900212,0
1626178,41900212,0
1626169,41900212,0
1629744,41900212,0
204060,41900167,7
1626220,41900167,5
203497,41900167,19
1628378,41900167,22
201144,41900167,8
203903,41900167,10
1627777,41900167,6
1629752,41900167,1
1628396,41900167,0
1629714,41900167,0
1626144,41900167,0
1629671,41900167,0
1629730,41900167,0
203924,41900167,3
200794,41900167,2
203999,41900167,30
1628420,41900167,7
1627750,41900167,17
1629008,41900167,10
1628470,41900167,7
203914,41900167,4
203486,41900167,0
1628966,41900167,0
1629626,41900167,0
203584,41900167,0
1628408,41900167,0
202710,41900201,40
203109,41900201,9
1628389,41900201,12
1629130,41900201,4
201609,41900201,27
203482,41900201,4
1629639,41900201,11
2738,41900201,2
1629134,41900201,6
2617,41900201,0
203524,41900201,0
1627884,41900201,0
203086,41900201,0
203114,41900201,28
203507,41900201,18
201572,41900201,24
202083,41900201,7
201588,41900201,8
1626192,41900201,2
101107,41900201,5
1628412,41900201,0
1628978,41900201,1
2594,41900201,11
1628425,41900201,0
101141,41900201,0
201577,41900201,0
201569,41900176,9
200782,41900176,9
203496,41900176,18
201935,41900176,32
201566,41900176,17
1627863,41900176,12
201145,41900176,3
203463,41900176,0
203085,41900176,0
203998,41900176,0
201960,41900176,0
2199,41900176,0
1626187,41900176,0
1628983,41900176,10
201568,41900176,25
203500,41900176,6
1629652,41900176,13
101108,41900176,28
203471,41900176,12
203457,41900176,2
1629647,41900176,8
1628390,41900176,0
1628977,41900176,0
1627846,41900176,0
203460,41900176,0
1627759,41900211,17
1628369,41900211,21
1628464,41900211,13
203935,41900211,21
202689,41900211,18
1629057,41900211,10
202954,41900211,7
1628400,41900211,3
1629684,41900211,0
1629641,41900211,2
1629738,41900211,0
1629035,41900211,0
202683,41900211,0
1628384,41900211,12
1627783,41900211,13
201188,41900211,7
1627832,41900211,11
200768,41900211,17
201586,41900211,15
1626181,41900211,10
1629056,41900211,7
1628449,41900211,2
1629744,41900211,0
1626178,41900211,0
1626169,41900211,0
202695,41900156,33
202694,41900156,9
1627826,41900156,15
202331,41900156,15
1629013,41900156,9
1626149,41900156,4
101150,41900156,5
202704,41900156,14
203210,41900156,7
1629611,41900156,0
203585,41900156,0
1629599,41900156,0
202335,41900156,0
203501,41900156,10
1627827,41900156,16
1628467,41900156,9
203504,41900156,6
1629029,41900156,38
203552,41900156,7
203077,41900156,2
1626246,41900156,8
1629729,41900156,0
1628499,41900156,0
1628382,41900156,1
200826,41900156,0
1626153,41900156,0
203924,41900166,18
200794,41900166,5
203999,41900166,22
1628420,41900166,10
1627750,41900166,50
1629008,41900166,2
203914,41900166,4
1628470,41900166,8
203486,41900166,0
1628966,41900166,0
1629626,41900166,0
203584,41900166,0
1628408,41900166,0
204060,41900166,5
1626220,41900166,5
203497,41900166,11
1628378,41900166,44
201144,41900166,21
203903,41900166,11
1627777,41900166,10
1628396,41900166,0
1629752,41900166,0
1629714,41900166,0
1626144,41900166,0
1629671,41900166,0
1629730,41900166,0
203516,41900105,9
1629109,41900105,1
202696,41900105,22
203095,41900105,18
1628365,41900105,14
203920,41900105,4
1628411,41900105,8
201571,41900105,15
203082,41900105,13
1628982,41900105,0
1629168,41900105,0
1629724,41900105,0
203114,41900105,21
203507,41900105,28
201572,41900105,16
202083,41900105,3
202339,41900105,10
101107,41900105,12
1628978,41900105,4
101141,41900105,4
201588,41900105,11
1626192,41900105,4
2594,41900105,5
1628425,41900105,0
201577,41900105,0
1628983,41900175,4
201568,41900175,1
203500,41900175,12
1629652,41900175,6
101108,41900175,16
203471,41900175,19
203457,41900175,2
1629647,41900175,10
1628390,41900175,0
1627846,41900175,4
1628977,41900175,6
203488,41900175,0
203460,41900175,0
201569,41900175,20
200782,41900175,5
203496,41900175,22
201566,41900175,7
1627863,41900175,7
201145,41900175,9
203463,41900175,3
203085,41900175,5
2199,41900175,0
1629598,41900175,0
1626187,41900175,3
201960,41900175,2
2546,41900145,27
203994,41900145,16
202355,41900145,2
203468,41900145,36
1629018,41900145,16
1629014,41900145,13
1626209,41900145,4
1629658,41900145,6
1629121,41900145,2
1628380,41900145,0
1629642,41900145,0
2544,41900145,36
203076,41900145,43
201580,41900145,2
201980,41900145,5
203484,41900145,14
1627936,41900145,7
1628398,41900145,8
202693,41900145,5
2730,41900145,11
1626188,41900145,0
201162,41900145,0
203079,41900145,0
204060,41900165,13
1626220,41900165,10
203497,41900165,11
1628378,41900165,30
201144,41900165,17
203903,41900165,17
1627777,41900165,7
1629752,41900165,0
1628396,41900165,2
1629714,41900165,0
1626144,41900165,0
1629671,41900165,0
1629730,41900165,0
203924,41900165,13
200794,41900165,4
203999,41900165,31
1628420,41900165,4
1627750,41900165,42
1628470,41900165,5
1629008,41900165,15
1628408,41900165,3
203486,41900165,0
1628966,41900165,0
1629626,41900165,0
203584,41900165,0
203943,41900165,0
203501,41900155,19
1627827,41900155,9
1628467,41900155,12
203504,41900155,15
1629029,41900155,22
203552,41900155,4
203077,41900155,3
1626246,41900155,5
1626153,41900155,11
1628382,41900155,3
1628499,41900155,4
1629729,41900155,4
200826,41900155,0
202695,41900155,32
202694,41900155,12
1627826,41900155,9
202331,41900155,35
1629013,41900155,11
202704,41900155,11
101150,41900155,8
1626149,41900155,19
203210,41900155,0
1629611,41900155,0
203585,41900155,6
202335,41900155,9
1629599,41900155,2
203114,41900104,21
203507,41900104,31
201572,41900104,10
202083,41900104,12
202339,41900104,6
101107,41900104,8
101141,41900104,5
1628978,41900104,5
201588,41900104,9
1626192,41900104,4
2594,41900104,10
1628425,41900104,0
201577,41900104,0
203516,41900104,6
1629109,41900104,12
202696,41900104,31
203095,41900104,12
1628365,41900104,15
203920,41900104,5
1628411,41900104,0
203082,41900104,19
201571,41900104,6
1628964,41900104,0
1628371,41900104,0
1629168,41900104,0
1627863,41900174,21
200782,41900174,11
203496,41900174,14
201569,41900174,23
201935,41900174,32
203463,41900174,3
201145,41900174,10
203085,41900174,0
203998,41900174,0
201960,41900174,0
2199,41900174,0
1629598,41900174,0
1626187,41900174,0
1628983,41900174,18
201568,41900174,9
203500,41900174,12
1629652,41900174,9
101108,41900174,26
203471,41900174,30
203457,41900174,6
1629647,41900174,7
1628390,41900174,0
1628977,41900174,0
203488,41900174,0
1627846,41900174,0
203460,41900174,0
203200,41900134,3
203933,41900134,21
1626167,41900134,22
203506,41900134,25
1628410,41900134,0
203960,41900134,0
1628988,41900134,0
203926,41900134,3
1629048,41900134,0
1628993,41900134,0
1628388,41900134,0
204456,41900134,0
202710,41900134,6
203109,41900134,10
1628389,41900134,14
1629130,41900134,5
201609,41900134,23
2738,41900134,5
1629639,41900134,16
1627884,41900134,2
203482,41900134,11
1629134,41900134,7
2617,41900134,0
203524,41900134,0
203086,41900134,0
2544,41900144,30
203076,41900144,18
201580,41900144,8
201980,41900144,14
203484,41900144,12
1628398,41900144,18
1627936,41900144,5
202693,41900144,5
2730,41900144,13
203079,41900144,4
1626188,41900144,5
201162,41900144,0
2546,41900144,16
203994,41900144,20
202355,41900144,11
203468,41900144,18
203081,41900144,11
1629018,41900144,13
1626209,41900144,11
1629014,41900144,3
1629117,41900144,10
1629658,41900144,2
1629121,41900144,0
1628380,41900144,0
1627759,41900124,16
1628369,41900124,28
1628464,41900124,15
203935,41900124,8
202689,41900124,32
202683,41900124,6
202954,41900124,2
1629684,41900124,3
1629641,41900124,0
1628400,41900124,0
1629057,41900124,0
1629035,41900124,0
1629605,41900124,0
202699,41900124,20
201143,41900124,12
203954,41900124,30
1626196,41900124,14
1629003,41900124,14
1627788,41900124,0
202692,41900124,13
1629680,41900124,0
203526,41900124,3
203118,41900124,0
203124,41900124,0
203658,41900124,0
1629621,41900124,0
202695,41900154,32
202694,41900154,9
1627826,41900154,15
202331,41900154,9
1629013,41900154,8
101150,41900154,36
1626149,41900154,2
203210,41900154,8
1629611,41900154,0
1629599,41900154,0
203585,41900154,0
202335,41900154,0
203501,41900154,21
1627827,41900154,8
1628467,41900154,7
203504,41900154,25
1629029,41900154,43
203552,41900154,15
203077,41900154,3
1626246,41900154,10
200826,41900154,3
1628382,41900154,0
204001,41900154,0
1629729,41900154,0
1626153,41900154,0
1628384,41900114,10
1627783,41900114,20
201188,41900114,9
1627832,41900114,9
200768,41900114,2
1626181,41900114,29
201586,41900114,27
1629056,41900114,14
1629744,41900114,12
1626178,41900114,4
1626169,41900114,9
1628449,41900114,3
202066,41900114,10
1627789,41900114,11
1628386,41900114,8
204020,41900114,13
1627747,41900114,35
1629185,41900114,6
1629058,41900114,12
1629066,41900114,8
1629725,41900114,4
1626147,41900114,9
202498,41900114,4
1629743,41900114,2
200794,41900164,16
203924,41900164,12
203999,41900164,29
1628420,41900164,7
1627750,41900164,50
1628470,41900164,2
1629008,41900164,9
203486,41900164,2
203584,41900164,0
1628966,41900164,0
1629626,41900164,0
1629076,41900164,0
1628408,41900164,0
204060,41900164,0
1626220,41900164,4
203497,41900164,17
201144,41900164,26
1628378,41900164,51
203903,41900164,24
1627777,41900164,5
1628396,41900164,2
1629752,41900164,0
1629714,41900164,0
1626144,41900164,0
1629671,41900164,0
1629730,41900164,0
203114,41900103,17
203507,41900103,35
201572,41900103,16
202083,41900103,9
202339,41900103,14
101107,41900103,0
201588,41900103,8
1628978,41900103,6
201577,41900103,2
1626192,41900103,5
2594,41900103,9
101141,41900103,0
